title|word
DELTA จุดพลุกลุ่มอิเล็กฯ กูรูหวั่นงบฯที่เหลือดีไม่พอ|ราคา/sp/เดือน/sp/ไตรมาส/sp/ดัชนี/sp/เวลา/sp/โดดเด่น/sp/อิเล็กทรอนิกส์/sp/หุ้น/sp/ก้าว/sp/ตัว/sp/กระจาย/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด
เงินบาท เปิดตลาดเช้านี้ แข็งค่า ที่ 31.41 บาทต่อดอลลาร์|ค่า/sp/สหรัฐ/sp/แข็ง/sp/ทองคำ/sp/กดดัน/sp/ดอกเบี้ย/sp/เงิน/sp/หุ้น/sp/แรง/sp/อ่อน/sp/เฟด/sp/บาท/sp/เงินขาน/sp/ฟื้น/sp/ดอลลาร์
5 โจทย์ใหญ่ ท้าทาย เศรษฐพุฒิ สุทธิวาทนฤพุฒิ ผู้ว่าฯธปท. คนที่ 21|เศรษฐพุฒิ/sp/คน/sp/ธนาคารแห่งประเทศไทย/sp/ชัดเจน/sp/ธปท./sp/ว่าการ/sp/สุทธิวาทนฤพุฒิ/sp/ว่าที่/sp/คดี/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย
ทองคำ-บิทคอยน์พุ่งแรง สารพัดปัจจัยหนุน 1เดือน ราคาทะยานกว่า 10-23%|ฐาน/sp/ชน/sp/เดือน/sp/เตือน/sp/ชี้/sp/ขา/sp/กอด/sp/คอ/sp/สมาคมค้าทองคำ/sp/ทอง/sp/บวก/sp/เผย/sp/เพดาน/sp/กำไร/sp/สัญญาณ
การประกันชีวิต ดีหรือไม่? และมีกี่รูปแบบ?|ประกัน/sp/ทำ/sp/ตอบ/sp/ชีวิต/sp/ตัว/sp/บทความ/sp/คน/sp/หา/sp/คาใจ/sp/ประเด็น/sp/กี่/sp/ตัดสินใจ/sp/เลือก/sp/ถาม/sp/เหมาะสม
เปิดประวัติ เศรษฐพุฒิ สุทธิวาทนฤพุฒิ ผู้ว่าฯ ธปท. คนต่อไป|เศรษฐพุฒิ/sp/ก.ย./sp/ไม้/sp/ประวัติ/sp/วาระ/sp/ธนาคารแห่งประเทศไทย/sp/ว่าการ/sp/คน/sp/สุทธิวาทนฤพุฒิ/sp/อ่อนตัว/sp/กระจาย/sp/ยูเนี่ยน/sp/เท/sp/เทรดวัน/sp/ตลาดสินเชื่อ
กฤษฎา-กุลิศชิงดำเก้าอี้ปลัดคลัง|บุคคล/sp/แหล่ง/sp/ระบุ/sp/สอง/sp/คณะ/sp/คน/sp/เผย/sp/โผ/sp/ตำแหน่ง/sp/เดือน/sp/รัฐมนตรี/sp/กฤษฎา/sp/คาด/sp/พิจารณา/sp/ข่าว
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (29 ก.ค.63)|แลกเปลี่ยน/sp/กรกฎาคม/sp/น./sp/เวลา/sp/ประเทศ/sp/เงินตรา/sp/อัตรา/sp/ชิง/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว/sp/ฟ้องร้อง/sp/คดี
FSSIA คาดหุ้นแบงก์ฉุดดัชนีฯQ3/63 วิ่งไม่เกิน 1,450 จุด |หุ้น/sp/ทุน/sp/จุด/sp/ฉุด/sp/หนี้/sp/สำรอง/sp/ที่ปรึกษา/sp/ไทย/sp/ไตรมาส/sp/บริษัทหลักทรัพย์/sp/แบงก์/sp/ตลาด/sp/โควิด/sp/เคลื่อนไหว/sp/ซีพีเอฟ
หุ้นไทย ภาคบ่าย ปิดตลาด 1,338.35 จุด ลบ -2.57 จุด หรือ -0.19%|กรุงเทพ/sp/บาท/sp/มูลค่า/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ภาคบ่าย/sp/ดัชนี/sp/ระดับ/sp/ซื้อ/sp/เวลา/sp/น./sp/ล้าน/sp/ออนไลน์/sp/ก.ค.
ธนชาตประกันภัย ปั้นบัณฑิตดิจิทัลอินชัวรันส์|วิชาการ/sp/ดิจิทัลไลฟ์สไตล์/sp/ส่งเสริม/sp/ผลิต/sp/บริการ/sp/ดิจิทัล/sp/ลูกค้า/sp/พัฒนา/sp/นวัตกรรม/sp/ดี/sp/สนับสนุน/sp/บุคลากร/sp/มือ/sp/สร้าง/sp/ดิจิทัลอินชัวรันส์
กลุ่มพริมามารีน คว้างานแหลมฉบังเฟส3 เฉียด 2.2 หมื่นล้าน|ล้าบาท/sp/หมื่น/sp/เดือน/sp/ไตรมาส/sp/ประมูล/sp/เฉียด/sp/นทลิน/sp/งาน/sp/เดินหน้า/sp/คาด/sp/แหลม/sp/ฉบัง/sp/ทะเล/sp/ท่า/sp/ผนึก
ธพว.ออกสินเชื่อSMEs มีโอกาสดอกต่ำ2%|สภาพ/sp/ธพว./sp/วง/sp/คล่อง/sp/วงเงิน/sp/อัตรา/sp/ผ่อน/sp/ต่ำ/sp/เงิน/sp/ระบบ/sp/ขยาย/sp/สินเชื่อ/sp/เสริม/sp/โอกาส/sp/โครงการ
โบรก ชี้ หุ้นแบงก์รูดหนัก เหตุกังวลNPL ครึ่งปีหลังพุ่ง หันลงทุนกลุ่ม|กังวล/sp/แทน/sp/แบงก์/sp/พุ่ง/sp/สำรอง/sp/เสี่ยง/sp/พลัส/sp/ชี้/sp/ครึ่ง/sp/ปี/sp/หัน/sp/รูด/sp/หนัก/sp/ขาย/sp/บ่าย
SCCโค้ง2กำไรสุทธิพุ่ง33% พร้อมจ่ายปันผลระหว่างกาล5.50บาท/หุ้น|บาท/sp/ปี/sp/กำไร/sp/สุทธิ/sp/ล้าน/sp/วด/sp/หลัก/sp/บอร์ด/sp/หุ้น/sp/ปรับปรุง/sp/เขียว/sp/ธุรกิจ/sp/ไฟ/sp/ไตรมาส/sp/งาน
TPIPP จ่อขายหุ้นกู้มูลค่า 4 พันลบ. ชูดบ.3.90% ต่อปี|กู้/sp/ไถ่/sp/ชำระ/sp/บาท/sp/ถอน/sp/อัตรา/sp/ส.ค./sp/วง/sp/ทีพีไอ/sp/เงิน/sp/หุ้น/sp/ล้าน/sp/อายุ/sp/ดอกเบี้ย/sp/เตรียม
หุ้นไทย ภาคเช้า ปิดที่ 1,340.70 จุด ลบ -0.22 จุด หรือ -0.02%|มูลค่า/sp/ก.ค./sp/ล้าน/sp/บาท/sp/น./sp/เช้า/sp/ดัชนี/sp/เวลา/sp/พุธ/sp/ออนไลน์/sp/หลักทรัพย์/sp/ลด/sp/ซื้อขาย/sp/ธุรกิจ/sp/ขาย
CPFTH เคาะดบ.หุ้นกู้ 3.15-4.15% พร้อมขาย 17-19 ส.ค.นี้|เสนอ/sp/ส.ค./sp/ซีพีเอฟ/sp/อันดับ/sp/บริษัท/sp/สถาบัน/sp/เตรียม/sp/ชู/sp/ดอกเบี้ย/sp/อัตรา/sp/ทุน/sp/ขาย/sp/กู้/sp/หุ้น/sp/รื้อ
กอช.เผยผลตอบแทนการลงทุนอยู่ที่1.27%|ทุน/sp/ตอบแทน/sp/สมาชิก/sp/ไตรมาส/sp/ปี/sp/งาน/sp/เผย/sp/ดำเนิน/sp/กอช./sp/ล้าน/sp/คน/sp/จำนวน/sp/ต้น/sp/ชิง/sp/แดง
ธปท.อัตราแลกเปลี่ยนกลาง 31.738 บาท/ดอลลาร์ (อ่อนค่า 0.095 บาท/ดอลลาร์)|ทำ/sp/ระดับ/sp/อ้างอิง/sp/ธนาคารแห่งประเทศไทย/sp/ศุกร์/sp/เงิน/sp/กรุงเทพ/sp/ธุรกิจ/sp/อัตรา/sp/ดอลลาร์/sp/ออนไลน์/sp/ก.ค./sp/ค่า/sp/บาท/sp/ฟ้องร้อง
ธปท.อัตราแลกเปลี่ยนกลาง 37.2105 บาท/ยูโร (อ่อนค่า 0.2330 บาท/ยูโร)|ทำ/sp/อัตรา/sp/ถัวเฉลี่ย/sp/ออนไลน์/sp/ศุกร์/sp/เงิน/sp/ระดับ/sp/ธุรกิจ/sp/กรุงเทพ/sp/ค่า/sp/ก.ค./sp/บาท/sp/ยูโร/sp/ท่วม/sp/ตลาดสินเชื่อ
ทิพยรุกตลาดรถยนต์ ดันเบี้ยประกันปีนี้โต6%|วินาศภัย/sp/ตัว/sp/ทิพยประกันภัย/sp/หมื่น/sp/ธุรกิจ/sp/บริการ/sp/หัน/sp/คาด/sp/ยนต์/sp/ประกันภัย/sp/ลูกค้า/sp/ถดถอย/sp/ครึ่ง/sp/ค่า/sp/เศรษฐกิจ
SCB ผนึก คาเฟ่ อเมซอน สร้างระบบนิเวศ ด้านไลฟ์สไตล์|ยอด/sp/ยุทธศาสตร์/sp/ร้าน/sp/ธนาคารไทยพาณิชย์/sp/ชีวิต/sp/ประสบการณ์/sp/ไลฟ์สไตล์/sp/เงิน/sp/ต่อเนื่อง/sp/ปตท./sp/ธนาคาร/sp/สร้าง/sp/สาขา/sp/บริการ/sp/ลูกค้า
กลุ่มอิเล็กฯ พุ่ง 8% เก็งผลงานไตรมาส 2 เด่น หลัง DELTA นำร่องดีกว่าคาด|ทุน/sp/สวน/sp/ไตรมาส/sp/คาด/sp/ตัว/sp/บาท/sp/ดี/sp/ตลาด/sp/รายงาน/sp/กำไร/sp/ทำ/sp/ลด/sp/การณ์/sp/พัน/sp/ปี
หุ้นไทย เวลา 10.16น. ดัชนีอยู่ที่ 1,345.09 จุด บวก 4.17 จุด หรือ 0.31%|มูลค่า/sp/เช้า/sp/กรุงเทพ/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/เวลา/sp/ดัชนี/sp/ซื้อ/sp/ล้าน/sp/บาท/sp/น./sp/ออนไลน์/sp/พุธ/sp/ก.ค.
NEWS ดัน ฐานเศรษฐกิจ ลุยเพิ่มธุรกิจประกัน พร้อมขยายธุรกิจให้บริการข้อมูลการลงทุน|ตัด/sp/ตรวจ/sp/เศรษฐกิจ/sp/ฐาน/sp/ประกัน/sp/เงิน/sp/ดัน/sp/บริการ/sp/ขยาย/sp/วัด/sp/ขาย/sp/ทุน/sp/ธุรกิจ/sp/ผัว/sp/เค้ก
มณี Free Solution เครื่องมือช่วย คนตัวเล็ก ฝ่าวิกฤติ|โค/sp/ไวรัส/sp/กระทบ/sp/แทบ/sp/ไทย/sp/คน/sp/วิกฤติ/sp/โคโรนา/sp/เศรษฐกิจ/sp/วิด/sp/ดำรง/sp/ชีวิต/sp/ท่วม/sp/ผ่อนคลาย/sp/สิ้นสุด
หุ้น นอนแบงก์ ป่วน! ออมสิน หั่นดอกเบี้ยชิงลูกค้า|รุก/sp/ประกาศ/sp/สนาม/sp/ชัด/sp/ประชาชน/sp/แถม/sp/กระโดด/sp/ธุรกิจ/sp/ภาระ/sp/ใช้จ่าย/sp/คู่แข่ง/sp/ต่ำ/sp/ดอกเบี้ย/sp/สินเชื่อ/sp/ค่า
CIMBTเปิดศึกเงินฝากชูดอกเบี้ย2%|ค่า/sp/ฟี/sp/สด/sp/ตัว/sp/เซเว่น/sp/มือ/sp/ปี/sp/ฟรี/sp/ดอกเบี้ย/sp/บัญชี/sp/เงิน/sp/เคาน์เตอร์/sp/เซอร์วิส/sp/ชีพ/sp/บัตร
โบรกคาดหุ้นไทยปรับตัวลงทดสอบ 1,325-1,330 จุด|หุ้น/sp/ทดสอบ/sp/โบรก/sp/คาด/sp/ไทย/sp/ตัว/sp/งบ/sp/พุ่ง/sp/เรื่อง/sp/สหรัฐ/sp/สลับ/sp/ขัดแย้ง/sp/ดัชนี/sp/จุด/sp/โค้ง
เงินบาท เปิดตลาดเช้านี้ แข็งค่า ที่ 31.44 บาทต่อดอลลาร์|สหรัฐ/sp/บาท/sp/ฐาน/sp/โหมด/sp/โลก/sp/นโยบาย/sp/อนาคต/sp/เอเชีย/sp/ตา/sp/สกุล/sp/ติดตาม/sp/เฟด/sp/หุ้น/sp/ตลาด/sp/ทิศทาง
TQM เกาะทุกสถานการณ์|หุ้น/sp/ราคา/sp/บาท/sp/ทุน/sp/เปรย/sp/แห่/sp/โบรกเกอร์/sp/เฉียด/sp/ตก/sp/จำนวน/sp/ดัน/sp/กระแส/sp/มือ/sp/อินชัวรันส์/sp/คล่อง
ภารกิจตลท.ปั้นธุรกิจใหม่ เพิ่มเสน่ห์ตลาดหุ้นไทย|ทุน/sp/ต่อเนื่อง/sp/ไทย/sp/หุ้น/sp/ผันผวน/sp/เท/sp/ขาย/sp/ตลาด/sp/ชาติ/sp/เพชร/sp/ผ่อนคลาย/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด
แบงก์ชี้สินเชื่ออสังหาฯฟื้น ผู้ประกอบการหันพึ่งเงินกู้ |ทุน/sp/หุ้น/sp/อสังหาริมทรัพย์/sp/เกียรตินาคิน/sp/ตัว/sp/พุ่ง/sp/คาด/sp/ฟื้น/sp/ต้น/sp/เผย/sp/อสังหา/sp/สินเชื่อ/sp/ปล่อย/sp/ชี้/sp/หัน
ซื้อ หุ้น เพราะศรัทธา หรือจ่ายล่วงหน้าเพื่ออนาคต|ติดตาม/sp/แพร่/sp/ล่วงหน้า/sp/ต่อเนื่อง/sp/สถานการณ์/sp/ระบาด/sp/โควิด/sp/ท่ามกลาง/sp/ตลาด/sp/หุ้น/sp/บท/sp/กำไร/sp/สหรัฐ/sp/ใด/sp/ยื่น
ก.ล.ต. หนุนโครงการเสริมสร้างตลาดทุนธรรมาภิบาลเฉลิมพระเกียรติ หลังครบรอบ 1 ปี|พระเกียรติ/sp/เนื่อง/sp/โครงการ/sp/สังคม/sp/รับผิดชอบ/sp/ขับ/sp/โอกาส/sp/ต่อเนื่อง/sp/แวดล้อม/sp/เสริมสร้าง/sp/แถลง/sp/เฉลิม/sp/เชิญชวน/sp/เคลื่อน/sp/มิติ
ทองจะไป 3 หมื่นบาท|พี่/sp/เรียบร้อย/sp/ประเทศ/sp/ฉุด/sp/หยุด/sp/ยุค/sp/พุ่ง/sp/ออนซ์/sp/รอ/sp/ดอลลาร์/sp/โลก/sp/ทองคำ/sp/บาท/sp/ราคา/sp/ทอง
A-Share ขุมทรัพย์แห่งแดนมังกร|โครงสร้าง/sp/ประโยชน์/sp/บริโภค/sp/นโยบาย/sp/ประเทศจีน/sp/ศักยภาพ/sp/เศรษฐกิจ/sp/โดดเด่น/sp/หุ้น/sp/บริษัท/sp/ตลาด/sp/ตลาดสินเชื่อ/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย
โบรกแห่ลดเป้ากำไรบจ. บล.ทิสโก้ หั่น อีพีเอส เหลือ 61.1 บาท/หุ้น|ปี/sp/กำไร/sp/ต่ำ/sp/ไตรมาส/sp/บจ./sp/ทุบ/sp/โบรกเกอร์/sp/สถิติ/sp/ฟันธง/sp/คาด/sp/การณ์/sp/หุ้น/sp/บาท/sp/เศรษฐกิจ/sp/พิษ
เผยยอดจองที่พัก เราเที่ยวด้วยกัน 2.5​แสนห้อง|ล้าน/sp/ยอด/sp/แสน/sp/ห้อง/sp/พัก/sp/คน/sp/ทะเบียน/sp/เที่ยว/sp/ชิง/sp/สิ้นสุด/sp/สู้/sp/โปรโมชั่น/sp/ป้าย/sp/เค้ก/sp/ตลาดสินเชื่อ
ไอพีโอจ่อเทรดโค้งท้ายคึกคัก กลต.ไฟเขียวไฟลิ่งแล้ว 16 บริษัท|อนุมัติ/sp/ก.ล.ต.ไฟเขียว/sp/รอ/sp/ปี/sp/ไตรมาส/sp/หุ้น/sp/คึกคัก/sp/ก.ค./sp/เตรียม/sp/ขาย/sp/เทรด/sp/บริษัท/sp/ท่วม/sp/สม่ำเสมอ/sp/กระจาย
ธอส.ประมูลบ้านมือสองออนไลน์ 29 ก.ค.นี้|มือ/sp/ราคา/sp/ออนไลน์/sp/ธอส./sp/บ้าน/sp/ลด/sp/เริ่มต้น/sp/ก.ค./sp/สอง/sp/ประมูล/sp/อ่อนตัว/sp/สม่ำเสมอ/sp/โปรโมชั่น/sp/ชั้น/sp/เค้ก
ขอ สินเชื่อ ไม่เคยผ่าน ต้องรู้! วิธี ใช้เงิน ให้ เครดิตดี ทำอะไรก็ฉลุย|เงิน/sp/เครดิต/sp/กู้/sp/อนาคต/sp/โอกาส/sp/ดี/sp/พฤติกรรม/sp/ปัญหา/sp/สม่ำเสมอ/sp/สู้/sp/โปรโมชั่น/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด
ปัจจุบันและอนาคตของ บาทดิจิทัล|มากน้อย/sp/บาท/sp/ประเด็น/sp/แทน/sp/ลักษณะ/sp/บท/sp/วิเคราะห์/sp/ติด/sp/สด/sp/ติดตาม/sp/สำหรับ/sp/อนาคต/sp/เจ้า/sp/ใด/sp/ดิจิทัล
เก็บเงิน เล่นๆ แต่รวยจริง! เปิดแอพพลิเคชั่นช่วย ออมเงิน ตามไลฟ์สไตล์|ให้การ/sp/ภัย/sp/แอพพลิเคชั่น/sp/สนุก/sp/เรื่อง/sp/ตัว/sp/เป้าหมาย/sp/ธนาคาร/sp/เบื่อ/sp/ปลอด/sp/ออม/sp/เงิน/sp/สิ้นสุด/sp/ผ่อนคลาย/sp/ท่วม
สหรัฐ- จีนตึงเครียด กดหุ้นไทยผันผวน|สหรัฐ/sp/เชื้อ/sp/เรื่อง/sp/จีน/sp/จำนวน/sp/ทิศทาง/sp/ผันผวน/sp/ต่อเนื่อง/sp/ขัดแย้ง/sp/เทียบ/sp/อ่อน/sp/สัปดาห์/sp/ตลาด/sp/เอเชีย/sp/โควิด
ไอเฟค หวังผู้ถือหุ้นตั้งผู้สอบบัญชี|หุ้น/sp/ปลด/sp/ตรวจ/sp/ปี/sp/งบ/sp/ซื้อขาย/sp/บัญชี/sp/วอน/sp/เขียว/sp/ประชุม/sp/ไฟ/sp/ล็อก/sp/หวัง/sp/สอบ/sp/ก.ค.
ธปท.ไฟเขียว 5 แบงก์ เปิดบัญชีออนไลน์ ใช้เทคโนโลยีชีวมิติจดจำใบหน้า|แบงก์/sp/ทดสอบ/sp/ชีวมิติ/sp/เทคโนโลยี/sp/เผย/sp/ชาติ/sp/ออนไลน์/sp/เตรียม/sp/บัญชี/sp/ฝาก/sp/แนว/sp/เงิน/sp/ใบ/sp/ระบบ/sp/นอน
 ด่วน! ปรีดี ดาวฉายประกาศลาออกจาก กสิกรไทย มีผลวันนี้|ก.ค./sp/กรรมการ/sp/แจ้ง/sp/ลา/sp/ดาวฉาย/sp/ปรีดี/sp/ตำแหน่ง/sp/ไทย/sp/กสิกร/sp/ผัว/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (24 ก.ค.63)|แลกเปลี่ยน/sp/กรกฎาคม/sp/น./sp/เวลา/sp/ประเทศ/sp/เงินตรา/sp/อัตรา/sp/ชิง/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว/sp/ฟ้องร้อง/sp/คดี
หุ้นไทย ภาคบ่าย ปิดตลาด 1,340.92 จุด ลบ -18.73 จุด หรือ -1.38%|กรุงเทพ/sp/บาท/sp/มูลค่า/sp/ธุรกิจ/sp/ศุกร์/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ภาคบ่าย/sp/ดัชนี/sp/ระดับ/sp/ซื้อ/sp/เวลา/sp/น./sp/ล้าน/sp/ออนไลน์
ตลท.ปลื้มไทยติดท็อป 10 โลกด้านการเปิดเผยข้อมูลความยั่งยืนบจ.|รายงาน/sp/ไทย/sp/ข้อมูล/sp/โดดเด่น/sp/บจ./sp/ยั่งยืน/sp/โลก/sp/เอเชีย/sp/ติด/sp/ตลาด/sp/หลักทรัพย์/sp/อันดับ/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม
สบน.ออกพันธบัตรเพื่อสิ่งแวดล้อมให้รัฐวิสาหกิจ3หมื่นล.|หมื่น/sp/ยั่งยืน/sp/มือ/sp/รัฐวิสาหกิจ/sp/อนุรักษ์/sp/เงิน/sp/บาท/sp/สบน./sp/ล้าน/sp/แวดล้อม/sp/วง/sp/สังคม/sp/พันธบัตร/sp/ท่วม/sp/โปรโมชั่น
รวมมาตรการ ออมสิน ช่วยผู้ได้รับผลกระทบ โควิด-19 (อัพเดท 24 ก.ค. 63)|สมัคร/sp/อัพเดทความ/sp/กระทบ/sp/ข้อมูล/sp/โครงการ/sp/โควิด/sp/สอบถาม/sp/มาตรการ/sp/จุดประสงค์/sp/คืบหน้า/sp/ช่องทาง/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/โปรโมชั่น/sp/ท่วม
ธ.ก.ส.ออกกรีนบอนด์ระดมทุนปลูกป่า2หมื่นล.|ทุน/sp/อนุรักษ์/sp/ระดม/sp/สินเชื่อ/sp/ป่า/sp/แวดล้อม/sp/พื้นที่/sp/โครงการ/sp/สร้าง/sp/ปี/sp/เงิน/sp/วง/sp/ล้าน/sp/ธ.ก.ส./sp/บาท
โบรกฯ คาดหุ้นไทยภาคบ่ายร่วงหนัก หวั่นปมตึงเครียดสหรัฐ-จีน|จุด/sp/ทุน/sp/โบรก/sp/ลด/sp/ตลาด/sp/ปัญหา/sp/บาท/sp/ไทย/sp/ตัว/sp/คาด/sp/มูลค่า/sp/ตึงเครียด/sp/จีน/sp/สหรัฐ/sp/ซื้อขาย
IIG เคาะขายไอพีโอ 6.60 บาท เปิดจอง 29-31ก.ค.|ทุน/sp/บาท/sp/จอง/sp/เงิน/sp/ไอพีโอ/sp/ธุรกิจ/sp/ขยาย/sp/ส.ค./sp/ระดม/sp/จำนวน/sp/ล้าน/sp/ก.ค./sp/หวัง/sp/ราคา/sp/เทรดต้น
หุ้นไทย ภาคเช้า ปิดที่ 1,342.99 จุด ลบ -16.66 จุด หรือ -1.23%|เช้า/sp/หลักทรัพย์/sp/ธุรกิจ/sp/ดัชนี/sp/เวลา/sp/ออนไลน์/sp/ซื้อ/sp/ล้าน/sp/น./sp/บาท/sp/ศุกร์/sp/ซื้อขาย/sp/กรุงเทพ/sp/มูลค่า/sp/ก.ค.
PTT ปลื้มนักลงทุนแห่ซื้อหุ้นกู้ 2 รุ่น รวม 1.5 หมื่นล้านเกลี้ยง|ทุน/sp/กรีนบอนด์/sp/แห่/sp/กู้/sp/พัน/sp/หุ้น/sp/ปี/sp/เผย/sp/เกลี้ยง/sp/ซื้อ/sp/อายุ/sp/หุ้นกู้/sp/หมื่น/sp/มูลค่า/sp/บาท
ธปท.อัตราแลกเปลี่ยนกลาง 31.643 บาท/ดอลลาร์ (อ่อนค่า 0.060 บาท/ดอลลาร์)|ก.ค./sp/พฤหัสบดี/sp/ระดับ/sp/ธุรกิจ/sp/กรุงเทพ/sp/ออนไลน์/sp/ดอลลาร์/sp/ค่า/sp/อัตรา/sp/อ้างอิง/sp/ธนาคารแห่งประเทศไทย/sp/เงิน/sp/ทำ/sp/บาท/sp/หมู
ธปท.อัตราแลกเปลี่ยนกลาง 36.9775 บาท/ยูโร (อ่อนค่า 0.1919 บาท/ยูโร)|ก.ค./sp/พฤหัสบดี/sp/ระดับ/sp/ธุรกิจ/sp/กรุงเทพ/sp/ออนไลน์/sp/ค่า/sp/อัตรา/sp/เงิน/sp/ถัวเฉลี่ย/sp/ทำ/sp/บาท/sp/ยูโร/sp/ซีพีเอฟ/sp/เล่น
หุ้นไทย เวลา 10.33น. ดัชนีอยู่ที่ 1,345.98 จุด ลบ -13.67 จุด หรือ -1.01%|เช้า/sp/หลักทรัพย์/sp/ธุรกิจ/sp/ดัชนี/sp/เวลา/sp/ออนไลน์/sp/ซื้อ/sp/ล้าน/sp/น./sp/บาท/sp/ศุกร์/sp/ซื้อขาย/sp/กรุงเทพ/sp/มูลค่า/sp/ก.ค.
หุ้นไทยอัพไซด์จำกัด บัวหลวงแนะลงทุนตปท.|กระจาย/sp/ประเทศ/sp/อัพไซด์/sp/ซอฟต์แวร์/sp/บล.บัวหลวง/sp/คาด/sp/ฟื้นตัว/sp/โควิด/sp/แนะนำ/sp/จำกัด/sp/เวลา/sp/ทั้งหุ้น/sp/อีคอมเมิร์ซ/sp/แนะ/sp/หุ้น
หุ้นไทยวันนี้ผันผวนในกรอบแคบ |ตัว/sp/สหรัฐ/sp/ถดถอย/sp/ว่าง/sp/คาด/sp/ไทย/sp/พุ่ง/sp/งาน/sp/อ่อน/sp/สลับ/sp/กดดัน/sp/เลข/sp/แนว/sp/รุนแรง/sp/หุ้น
บีแลนด์-อิมแพ็ค-ไมเนอร์ ดาวเด่นปลดล็อกเฟส6|ประเทศ/sp/ชีวิต/sp/โควิด/sp/เชื้อ/sp/ประชาชน/sp/ชม/sp/ดาวน์/sp/ล็อก/sp/ป่วย/sp/ติด/sp/ปกติ/sp/ระบาด/sp/เดือน/sp/ควบคุม/sp/ประเทศไทย
ทองคำออลไทม์ไฮ คนแห่ขายทำกำไร|เดือน/sp/ซื้อ/sp/คึกคัก/sp/ทองคำ/sp/คน/sp/ปี/sp/ซื้อขาย/sp/เม.ย./sp/สด/sp/หมื่น/sp/บาท/sp/เงิน/sp/รอ/sp/ต่อเนื่อง/sp/บรรยากาศ
เงินบาท เปิดตลาดเช้านี้ ทรงตัว ที่ 31.71 บาทต่อดอลลาร์ |ตลาด/sp/กดดัน/sp/เสี่ยง/sp/ค่า/sp/อ่อน/sp/เงิน/sp/ต่อเนื่อง/sp/เอเชีย/sp/บาท/sp/ดอลลาร์/sp/สหรัฐ/sp/เดือน/sp/แรง/sp/ทุน/sp/รอบ
สะพัดวงการกับกลุ่มเจ |หุ้น/sp/ทุน/sp/ร่าง/sp/ตอน/sp/ก่อ/sp/ตลาด/sp/ครอบครัว/sp/ลูก/sp/ดัน/sp/ถูกใจ/sp/สตอรี่/sp/ก๊วน/sp/สร้าง/sp/ซีพีเอฟ/sp/วันทำ
เคแบงก์เปิดตัวแอพใหม่ จัดการเงินยุคนิวนอร์มอล|แบง/sp/กิ้ง/sp/เงิน/sp/กสิกรไทย/sp/ตัว/sp/กระเป๋า/sp/โอน/sp/โมบาย/sp/ธุรกรรม/sp/คน/sp/บันทึก/sp/รูปแบบ/sp/ดิจิทัล/sp/ชู/sp/ขนาด
เอดีบี ตัดขายหุ้นโรงไฟฟ้า โยนบิ๊กล็อต กัลฟ์-บีกริม กดราคาหุ้นดิ่งหนัก|ทุน/sp/อนุมัติ/sp/ล้าน/sp/สอง/sp/พัน/sp/ต่ำ/sp/มูลค่า/sp/บริหาร/sp/งาน/sp/ยัน/sp/กระทบ/sp/กัลฟ์/sp/ดำเนิน/sp/ขาย/sp/บาท
ตลาดหุ้น แกว่งตัว รอผลประกอบการไตรมาส 2|ทุน/sp/หุ้น/sp/แนวโน้ม/sp/บท/sp/วิเคราะห์/sp/เนื่อง/sp/ไทย/sp/ตัว/sp/เดือน/sp/ประกาศ/sp/แกว่ง/sp/ไตรมาส/sp/ฤดูกาล/sp/ตลาด/sp/ติดตาม
เราไม่ทิ้งกัน ตรวจสอบสถานะ เงินเยียวยา ยังโอนกลุ่มตกหล่น ต่อเนื่อง|ดำเนินการ/sp/ทิ้ง/sp/ตรวจสอบ/sp/แสน/sp/ตกหล่น/sp/บาท/sp/สถานะ/sp/เยียวยา/sp/ทะเบียน/sp/คน/sp/ต่อเนื่อง/sp/โอน/sp/เงิน/sp/เค้ก/sp/โปรโมชั่น
